Date,Region,Temperature (K),Rainfall (mm),Humidity (%),Crop Yield Impact Score
2041-08-11,Wakanda,297.35,85.3,84.9,1.59
2041-08-11,Asgard,307.75,324.8,56.3,1.55
2041-08-11,Metropolis,298.85,103.7,65.9,0.61
2041-08-11,Pandora,310.75,418.8,58.1,1.46
2041-08-11,Asgard,307.75,324.8,56.3,1.55
2041-08-11,Wakanda,297.35,85.3,84.9,1.59
2041-08-11,Rivendell,308.35,334.2,83.0,0.66
2041-08-11,Winterfell,293.75,297.0,76.4,0.73
2041-08-11,Starling City,297.45,240.0,72.8,1.79
2041-08-11,Eldoria,294.65,85.1,48.7,2.12
2041-08-11,Pandora,310.75,418.8,58.1,1.46
2041-08-11,Atlantis,297.25,104.9,60.2,1.35
2041-08-11,Shangri-La,298.85,120.3,86.1,1.28
2041-08-11,Gotham,305.15,49.7,54.9,2.23
2041-08-11,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-11,Zion,296.85,86.1,86.4,1.26
2041-08-11,El Dorado,301.85,370.6,71.9,1.46
2041-08-11,Camelot,304.75,432.0,71.1,0.83
2041-08-11,Avalon,310.65,452.9,55.8,2.11
2041-08-11,Valhalla,307.45,490.0,62.0,0.59
2041-08-11,Shangri-La,298.85,120.3,86.1,1.28
2041-08-11,Elysium,297.65,355.7,75.9,0.9
2041-08-11,Arcadia,295.85,370.7,68.0,1.54
2041-08-11,Metropolis,298.85,103.7,65.9,0.61
2041-08-11,Olympus,298.65,159.4,86.1,1.17
2041-08-11,Eldoria,294.65,85.1,48.7,2.12
2041-08-11,Starling City,297.45,240.0,72.8,1.79
2041-08-11,Winterfell,293.75,297.0,76.4,0.73
2041-08-11,Rivendell,308.35,334.2,83.0,0.66
2041-08-11,Gotham,305.15,49.7,54.9,2.23
2041-08-11,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-11,Gotham,305.15,49.7,54.9,2.23
2041-08-11,Rivendell,308.35,334.2,83.0,0.66
2041-08-11,Starling City,297.45,240.0,72.8,1.79
2041-08-11,Eldoria,294.65,85.1,48.7,2.12
2041-08-11,Olympus,298.65,159.4,86.1,1.17
2041-08-11,Metropolis,298.85,103.7,65.9,0.61
2041-08-11,Arcadia,295.85,370.7,68.0,1.54
2041-08-11,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-11,Shangri-La,298.85,120.3,86.1,1.28
2041-08-11,Winterfell,293.75,297.0,76.4,0.73
2041-08-11,Wakanda,297.35,85.3,84.9,1.59
2041-08-11,Asgard,307.75,324.8,56.3,1.55
2041-08-11,Pandora,310.75,418.8,58.1,1.46
2041-08-11,Narnia,294.85,212.3,51.2,0.91
2041-08-11,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Zion,296.85,86.1,86.4,1.26
2041-08-12,El Dorado,301.85,370.6,71.9,1.46
2041-08-12,Narnia,294.85,212.3,51.2,0.91
2041-08-12,Emerald City,301.95,59.7,49.0,1.19
2041-08-12,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-12,Neverland,307.75,40.0,51.1,1.79
2041-08-12,Gotham,305.15,49.7,54.9,2.23
2041-08-12,Atlantis,297.25,104.9,60.2,1.35
2041-08-12,Rivendell,308.35,334.2,83.0,0.66
2041-08-12,Winterfell,293.75,297.0,76.4,0.73
2041-08-12,Metropolis,298.85,103.7,65.9,0.61
2041-08-12,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-12,Pandora,310.75,418.8,58.1,1.46
2041-08-12,Camelot,304.75,432.0,71.1,0.83
2041-08-12,Asgard,307.75,324.8,56.3,1.55
2041-08-12,Neverland,307.75,40.0,51.1,1.79
2041-08-12,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-12,Shangri-La,298.85,120.3,86.1,1.28
2041-08-12,Starling City,297.45,240.0,72.8,1.79
2041-08-12,Olympus,298.65,159.4,86.1,1.17
2041-08-12,Eldoria,294.65,85.1,48.7,2.12
2041-08-12,Starling City,297.45,240.0,72.8,1.79
2041-08-12,Winterfell,293.75,297.0,76.4,0.73
2041-08-12,Rivendell,308.35,334.2,83.0,0.66
2041-08-12,Gotham,305.15,49.7,54.9,2.23
2041-08-12,Atlantis,297.25,104.9,60.2,1.35
2041-08-12,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-12,Wakanda,297.35,85.3,84.9,1.59
2041-08-12,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-12,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-12,Emerald City,301.95,59.7,49.0,1.19
2041-08-12,Narnia,294.85,212.3,51.2,0.91
2041-08-12,Wakanda,297.35,85.3,84.9,1.59
2041-08-12,El Dorado,301.85,370.6,71.9,1.46
2041-08-12,Narnia,294.85,212.3,51.2,0.91
2041-08-12,Avalon,310.65,452.9,55.8,2.11
2041-08-12,Metropolis,298.85,103.7,65.9,0.61
2041-08-12,Olympus,298.65,159.4,86.1,1.17
2041-08-12,Eldoria,294.65,85.1,48.7,2.12
2041-08-12,Winterfell,293.75,297.0,76.4,0.73
2041-08-12,Rivendell,308.35,334.2,83.0,0.66
2041-08-12,Starling City,297.45,240.0,72.8,1.79
2041-08-12,Arcadia,295.85,370.7,68.0,1.54
2041-08-12,Atlantis,297.25,104.9,60.2,1.35
2041-08-12,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-12,Neverland,307.75,40.0,51.1,1.79
2041-08-12,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-12,Emerald City,301.95,59.7,49.0,1.19
2041-08-12,Gotham,305.15,49.7,54.9,2.23
2041-08-12,Eldoria,294.65,85.1,48.7,2.12
2041-08-12,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-12,Asgard,307.75,324.8,56.3,1.55
2041-08-12,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Wakanda,297.35,85.3,84.9,1.59
2041-08-12,Valhalla,307.45,490.0,62.0,0.59
2041-08-12,Shangri-La,298.85,120.3,86.1,1.28
2041-08-12,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Arcadia,295.85,370.7,68.0,1.54
2041-08-12,Metropolis,298.85,103.7,65.9,0.61
2041-08-12,Eldoria,294.65,85.1,48.7,2.12
2041-08-12,Starling City,297.45,240.0,72.8,1.79
2041-08-12,Winterfell,293.75,297.0,76.4,0.73
2041-08-12,Rivendell,308.35,334.2,83.0,0.66
2041-08-12,Gotham,305.15,49.7,54.9,2.23
2041-08-12,Atlantis,297.25,104.9,60.2,1.35
2041-08-12,Valhalla,307.45,490.0,62.0,0.59
2041-08-12,Zion,296.85,86.1,86.4,1.26
2041-08-12,Pandora,310.75,418.8,58.1,1.46
2041-08-12,Olympus,298.65,159.4,86.1,1.17
2041-08-12,Camelot,304.75,432.0,71.1,0.83
2041-08-12,Olympus,298.65,159.4,86.1,1.17
2041-08-12,Avalon,310.65,452.9,55.8,2.11
2041-08-12,Avalon,310.65,452.9,55.8,2.11
2041-08-12,Shangri-La,298.85,120.3,86.1,1.28
2041-08-12,Valhalla,307.45,490.0,62.0,0.59
2041-08-12,Avalon,310.65,452.9,55.8,2.11
2041-08-12,Camelot,304.75,432.0,71.1,0.83
2041-08-12,Wakanda,297.35,85.3,84.9,1.59
2041-08-12,El Dorado,301.85,370.6,71.9,1.46
2041-08-12,Metropolis,298.85,103.7,65.9,0.61
2041-08-12,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-12,Arcadia,295.85,370.7,68.0,1.54
2041-08-12,Emerald City,301.95,59.7,49.0,1.19
2041-08-12,Neverland,307.75,40.0,51.1,1.79
2041-08-12,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-12,Atlantis,297.25,104.9,60.2,1.35
2041-08-12,Gotham,305.15,49.7,54.9,2.23
2041-08-12,Narnia,294.85,212.3,51.2,0.91
2041-08-12,Rivendell,308.35,334.2,83.0,0.66
2041-08-12,Arcadia,295.85,370.7,68.0,1.54
2041-08-12,Narnia,294.85,212.3,51.2,0.91
2041-08-12,El Dorado,301.85,370.6,71.9,1.46
2041-08-12,Camelot,304.75,432.0,71.1,0.83
2041-08-12,El Dorado,301.85,370.6,71.9,1.46
2041-08-12,Zion,296.85,86.1,86.4,1.26
2041-08-12,Pandora,310.75,418.8,58.1,1.46
2041-08-12,Asgard,307.75,324.8,56.3,1.55
2041-08-12,Emerald City,301.95,59.7,49.0,1.19
2041-08-12,Wakanda,297.35,85.3,84.9,1.59
2041-08-12,Valhalla,307.45,490.0,62.0,0.59
2041-08-12,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-12,Neverland,307.75,40.0,51.1,1.79
2041-08-12,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-12,Avalon,310.65,452.9,55.8,2.11
2041-08-12,Camelot,304.75,432.0,71.1,0.83
2041-08-12,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-12,Winterfell,293.75,297.0,76.4,0.73
2041-08-12,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Eldoria,294.65,85.1,48.7,2.12
2041-08-12,Metropolis,298.85,103.7,65.9,0.61
2041-08-12,Emerald City,301.95,59.7,49.0,1.19
2041-08-12,Neverland,307.75,40.0,51.1,1.79
2041-08-12,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-12,Atlantis,297.25,104.9,60.2,1.35
2041-08-12,Gotham,305.15,49.7,54.9,2.23
2041-08-12,Rivendell,308.35,334.2,83.0,0.66
2041-08-12,Winterfell,293.75,297.0,76.4,0.73
2041-08-12,Starling City,297.45,240.0,72.8,1.79
2041-08-12,Eldoria,294.65,85.1,48.7,2.12
2041-08-12,Olympus,298.65,159.4,86.1,1.17
2041-08-12,Metropolis,298.85,103.7,65.9,0.61
2041-08-12,Arcadia,295.85,370.7,68.0,1.54
2041-08-12,Starling City,297.45,240.0,72.8,1.79
2041-08-12,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Narnia,294.85,212.3,51.2,0.91
2041-08-12,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-12,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-12,Asgard,307.75,324.8,56.3,1.55
2041-08-12,Wakanda,297.35,85.3,84.9,1.59
2041-08-12,Olympus,298.65,159.4,86.1,1.17
2041-08-12,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-12,Shangri-La,298.85,120.3,86.1,1.28
2041-08-12,Shangri-La,298.85,120.3,86.1,1.28
2041-08-12,Valhalla,307.45,490.0,62.0,0.59
2041-08-12,Elysium,297.65,355.7,75.9,0.9
2041-08-12,Arcadia,295.85,370.7,68.0,1.54
2041-08-12,Valhalla,307.45,490.0,62.0,0.59
2041-08-12,Avalon,310.65,452.9,55.8,2.11
2041-08-12,Camelot,304.75,432.0,71.1,0.83
2041-08-12,El Dorado,301.85,370.6,71.9,1.46
2041-08-12,Zion,296.85,86.1,86.4,1.26
2041-08-12,Pandora,310.75,418.8,58.1,1.46
2041-08-12,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Rivendell,308.35,334.2,83.0,0.66
2041-08-13,Starling City,297.45,240.0,72.8,1.79
2041-08-13,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-13,Winterfell,293.75,297.0,76.4,0.73
2041-08-13,Olympus,298.65,159.4,86.1,1.17
2041-08-13,Gotham,305.15,49.7,54.9,2.23
2041-08-13,Narnia,294.85,212.3,51.2,0.91
2041-08-13,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-13,Neverland,307.75,40.0,51.1,1.79
2041-08-13,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-13,Emerald City,301.95,59.7,49.0,1.19
2041-08-13,Metropolis,298.85,103.7,65.9,0.61
2041-08-13,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-13,Atlantis,297.25,104.9,60.2,1.35
2041-08-13,Arcadia,295.85,370.7,68.0,1.54
2041-08-13,Asgard,307.75,324.8,56.3,1.55
2041-08-13,Valhalla,307.45,490.0,62.0,0.59
2041-08-13,Wakanda,297.35,85.3,84.9,1.59
2041-08-13,Winterfell,293.75,297.0,76.4,0.73
2041-08-13,Rivendell,308.35,334.2,83.0,0.66
2041-08-13,Gotham,305.15,49.7,54.9,2.23
2041-08-13,Atlantis,297.25,104.9,60.2,1.35
2041-08-13,Winterfell,293.75,297.0,76.4,0.73
2041-08-13,Elysium,297.65,355.7,75.9,0.9
2041-08-13,Asgard,307.75,324.8,56.3,1.55
2041-08-13,Eldoria,294.65,85.1,48.7,2.12
2041-08-13,Pandora,310.75,418.8,58.1,1.46
2041-08-13,Zion,296.85,86.1,86.4,1.26
2041-08-13,El Dorado,301.85,370.6,71.9,1.46
2041-08-13,Camelot,304.75,432.0,71.1,0.83
2041-08-13,Avalon,310.65,452.9,55.8,2.11
2041-08-13,Eldoria,294.65,85.1,48.7,2.12
2041-08-13,Starling City,297.45,240.0,72.8,1.79
2041-08-13,Elysium,297.65,355.7,75.9,0.9
2041-08-13,Narnia,294.85,212.3,51.2,0.91
2041-08-13,Pandora,310.75,418.8,58.1,1.46
2041-08-13,Zion,296.85,86.1,86.4,1.26
2041-08-13,El Dorado,301.85,370.6,71.9,1.46
2041-08-13,Camelot,304.75,432.0,71.1,0.83
2041-08-13,Avalon,310.65,452.9,55.8,2.11
2041-08-13,Valhalla,307.45,490.0,62.0,0.59
2041-08-13,Asgard,307.75,324.8,56.3,1.55
2041-08-13,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Olympus,298.65,159.4,86.1,1.17
2041-08-13,Asgard,307.75,324.8,56.3,1.55
2041-08-13,Avalon,310.65,452.9,55.8,2.11
2041-08-13,Arcadia,295.85,370.7,68.0,1.54
2041-08-13,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Eldoria,294.65,85.1,48.7,2.12
2041-08-13,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-13,Wakanda,297.35,85.3,84.9,1.59
2041-08-13,Neverland,307.75,40.0,51.1,1.79
2041-08-13,Emerald City,301.95,59.7,49.0,1.19
2041-08-13,Pandora,310.75,418.8,58.1,1.46
2041-08-13,Atlantis,297.25,104.9,60.2,1.35
2041-08-13,Valhalla,307.45,490.0,62.0,0.59
2041-08-13,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Elysium,297.65,355.7,75.9,0.9
2041-08-13,Arcadia,295.85,370.7,68.0,1.54
2041-08-13,Zion,296.85,86.1,86.4,1.26
2041-08-13,Metropolis,298.85,103.7,65.9,0.61
2041-08-13,Eldoria,294.65,85.1,48.7,2.12
2041-08-13,Starling City,297.45,240.0,72.8,1.79
2041-08-13,Winterfell,293.75,297.0,76.4,0.73
2041-08-13,Rivendell,308.35,334.2,83.0,0.66
2041-08-13,Gotham,305.15,49.7,54.9,2.23
2041-08-13,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-13,Olympus,298.65,159.4,86.1,1.17
2041-08-13,Olympus,298.65,159.4,86.1,1.17
2041-08-13,Winterfell,293.75,297.0,76.4,0.73
2041-08-13,Arcadia,295.85,370.7,68.0,1.54
2041-08-13,Olympus,298.65,159.4,86.1,1.17
2041-08-13,Metropolis,298.85,103.7,65.9,0.61
2041-08-13,Arcadia,295.85,370.7,68.0,1.54
2041-08-13,Elysium,297.65,355.7,75.9,0.9
2041-08-13,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Valhalla,307.45,490.0,62.0,0.59
2041-08-13,Atlantis,297.25,104.9,60.2,1.35
2041-08-13,Atlantis,297.25,104.9,60.2,1.35
2041-08-13,Camelot,304.75,432.0,71.1,0.83
2041-08-13,Winterfell,293.75,297.0,76.4,0.73
2041-08-13,Eldoria,294.65,85.1,48.7,2.12
2041-08-13,Olympus,298.65,159.4,86.1,1.17
2041-08-13,Metropolis,298.85,103.7,65.9,0.61
2041-08-13,Rivendell,308.35,334.2,83.0,0.66
2041-08-13,Arcadia,295.85,370.7,68.0,1.54
2041-08-13,Camelot,304.75,432.0,71.1,0.83
2041-08-13,Starling City,297.45,240.0,72.8,1.79
2041-08-13,Atlantis,297.25,104.9,60.2,1.35
2041-08-13,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-13,Neverland,307.75,40.0,51.1,1.79
2041-08-13,Gotham,305.15,49.7,54.9,2.23
2041-08-13,Elysium,297.65,355.7,75.9,0.9
2041-08-13,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Eldoria,294.65,85.1,48.7,2.12
2041-08-13,Valhalla,307.45,490.0,62.0,0.59
2041-08-13,Camelot,304.75,432.0,71.1,0.83
2041-08-13,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-13,Pandora,310.75,418.8,58.1,1.46
2041-08-13,Zion,296.85,86.1,86.4,1.26
2041-08-13,El Dorado,301.85,370.6,71.9,1.46
2041-08-13,El Dorado,301.85,370.6,71.9,1.46
2041-08-13,Avalon,310.65,452.9,55.8,2.11
2041-08-13,Metropolis,298.85,103.7,65.9,0.61
2041-08-13,Starling City,297.45,240.0,72.8,1.79
2041-08-13,Gotham,305.15,49.7,54.9,2.23
2041-08-13,Elysium,297.65,355.7,75.9,0.9
2041-08-13,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-13,Valhalla,307.45,490.0,62.0,0.59
2041-08-13,Starling City,297.45,240.0,72.8,1.79
2041-08-13,El Dorado,301.85,370.6,71.9,1.46
2041-08-13,Zion,296.85,86.1,86.4,1.26
2041-08-13,Pandora,310.75,418.8,58.1,1.46
2041-08-13,Asgard,307.75,324.8,56.3,1.55
2041-08-13,Wakanda,297.35,85.3,84.9,1.59
2041-08-13,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-13,Narnia,294.85,212.3,51.2,0.91
2041-08-13,Emerald City,301.95,59.7,49.0,1.19
2041-08-13,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-13,Neverland,307.75,40.0,51.1,1.79
2041-08-13,Avalon,310.65,452.9,55.8,2.11
2041-08-13,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-13,Neverland,307.75,40.0,51.1,1.79
2041-08-13,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-13,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-13,Neverland,307.75,40.0,51.1,1.79
2041-08-13,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-13,Emerald City,301.95,59.7,49.0,1.19
2041-08-13,Narnia,294.85,212.3,51.2,0.91
2041-08-13,Rivendell,308.35,334.2,83.0,0.66
2041-08-13,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-13,Asgard,307.75,324.8,56.3,1.55
2041-08-13,Pandora,310.75,418.8,58.1,1.46
2041-08-13,Zion,296.85,86.1,86.4,1.26
2041-08-13,El Dorado,301.85,370.6,71.9,1.46
2041-08-13,Camelot,304.75,432.0,71.1,0.83
2041-08-13,Avalon,310.65,452.9,55.8,2.11
2041-08-13,Wakanda,297.35,85.3,84.9,1.59
2041-08-13,Metropolis,298.85,103.7,65.9,0.61
2041-08-13,Shangri-La,298.85,120.3,86.1,1.28
2041-08-13,Rivendell,308.35,334.2,83.0,0.66
2041-08-13,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Olympus,298.65,159.4,86.1,1.17
2041-08-14,Arcadia,295.85,370.7,68.0,1.54
2041-08-14,Elysium,297.65,355.7,75.9,0.9
2041-08-14,Shangri-La,298.85,120.3,86.1,1.28
2041-08-14,Valhalla,307.45,490.0,62.0,0.59
2041-08-14,Avalon,310.65,452.9,55.8,2.11
2041-08-14,Camelot,304.75,432.0,71.1,0.83
2041-08-14,El Dorado,301.85,370.6,71.9,1.46
2041-08-14,Zion,296.85,86.1,86.4,1.26
2041-08-14,Pandora,310.75,418.8,58.1,1.46
2041-08-14,Asgard,307.75,324.8,56.3,1.55
2041-08-14,Wakanda,297.35,85.3,84.9,1.59
2041-08-14,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-14,Neverland,307.75,40.0,51.1,1.79
2041-08-14,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-14,Emerald City,301.95,59.7,49.0,1.19
2041-08-14,Eldoria,294.65,85.1,48.7,2.12
2041-08-14,Rivendell,308.35,334.2,83.0,0.66
2041-08-14,Asgard,307.75,324.8,56.3,1.55
2041-08-14,Wakanda,297.35,85.3,84.9,1.59
2041-08-14,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-14,Narnia,294.85,212.3,51.2,0.91
2041-08-14,Emerald City,301.95,59.7,49.0,1.19
2041-08-14,Narnia,294.85,212.3,51.2,0.91
2041-08-14,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-14,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-14,Atlantis,297.25,104.9,60.2,1.35
2041-08-14,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Rivendell,308.35,334.2,83.0,0.66
2041-08-14,Winterfell,293.75,297.0,76.4,0.73
2041-08-14,Starling City,297.45,240.0,72.8,1.79
2041-08-14,Neverland,307.75,40.0,51.1,1.79
2041-08-14,Emerald City,301.95,59.7,49.0,1.19
2041-08-14,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-14,Neverland,307.75,40.0,51.1,1.79
2041-08-14,Wakanda,297.35,85.3,84.9,1.59
2041-08-14,Asgard,307.75,324.8,56.3,1.55
2041-08-14,Pandora,310.75,418.8,58.1,1.46
2041-08-14,Zion,296.85,86.1,86.4,1.26
2041-08-14,Camelot,304.75,432.0,71.1,0.83
2041-08-14,Emerald City,301.95,59.7,49.0,1.19
2041-08-14,El Dorado,301.85,370.6,71.9,1.46
2041-08-14,Winterfell,293.75,297.0,76.4,0.73
2041-08-14,Valhalla,307.45,490.0,62.0,0.59
2041-08-14,Winterfell,293.75,297.0,76.4,0.73
2041-08-14,Rivendell,308.35,334.2,83.0,0.66
2041-08-14,Camelot,304.75,432.0,71.1,0.83
2041-08-14,Starling City,297.45,240.0,72.8,1.79
2041-08-14,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Avalon,310.65,452.9,55.8,2.11
2041-08-14,Shangri-La,298.85,120.3,86.1,1.28
2041-08-14,Elysium,297.65,355.7,75.9,0.9
2041-08-14,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-14,Metropolis,298.85,103.7,65.9,0.61
2041-08-14,Eldoria,294.65,85.1,48.7,2.12
2041-08-14,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-14,Starling City,297.45,240.0,72.8,1.79
2041-08-14,Atlantis,297.25,104.9,60.2,1.35
2041-08-14,Pandora,310.75,418.8,58.1,1.46
2041-08-14,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Winterfell,293.75,297.0,76.4,0.73
2041-08-14,Starling City,297.45,240.0,72.8,1.79
2041-08-14,Eldoria,294.65,85.1,48.7,2.12
2041-08-14,Olympus,298.65,159.4,86.1,1.17
2041-08-14,Metropolis,298.85,103.7,65.9,0.61
2041-08-14,Arcadia,295.85,370.7,68.0,1.54
2041-08-14,Rivendell,308.35,334.2,83.0,0.66
2041-08-14,Zion,296.85,86.1,86.4,1.26
2041-08-14,Camelot,304.75,432.0,71.1,0.83
2041-08-14,Olympus,298.65,159.4,86.1,1.17
2041-08-14,Starling City,297.45,240.0,72.8,1.79
2041-08-14,Atlantis,297.25,104.9,60.2,1.35
2041-08-14,Avalon,310.65,452.9,55.8,2.11
2041-08-14,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Avalon,310.65,452.9,55.8,2.11
2041-08-14,Emerald City,301.95,59.7,49.0,1.19
2041-08-14,Eldoria,294.65,85.1,48.7,2.12
2041-08-14,Narnia,294.85,212.3,51.2,0.91
2041-08-14,Wakanda,297.35,85.3,84.9,1.59
2041-08-14,Asgard,307.75,324.8,56.3,1.55
2041-08-14,Pandora,310.75,418.8,58.1,1.46
2041-08-14,Zion,296.85,86.1,86.4,1.26
2041-08-14,El Dorado,301.85,370.6,71.9,1.46
2041-08-14,Camelot,304.75,432.0,71.1,0.83
2041-08-14,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-14,Valhalla,307.45,490.0,62.0,0.59
2041-08-14,Olympus,298.65,159.4,86.1,1.17
2041-08-14,Arcadia,295.85,370.7,68.0,1.54
2041-08-14,Hogsmeade,302.85,351.7,57.7,0.88
2041-08-14,Emerald City,301.95,59.7,49.0,1.19
2041-08-14,Narnia,294.85,212.3,51.2,0.91
2041-08-14,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-14,Wakanda,297.35,85.3,84.9,1.59
2041-08-14,Asgard,307.75,324.8,56.3,1.55
2041-08-14,Metropolis,298.85,103.7,65.9,0.61
2041-08-14,Pandora,310.75,418.8,58.1,1.46
2041-08-14,El Dorado,301.85,370.6,71.9,1.46
2041-08-14,Valhalla,307.45,490.0,62.0,0.59
2041-08-14,Mystic Falls,306.85,259.5,53.9,1.26
2041-08-14,Avalon,310.65,452.9,55.8,2.11
2041-08-14,Shangri-La,298.85,120.3,86.1,1.28
2041-08-14,Elysium,297.65,355.7,75.9,0.9
2041-08-14,Zion,296.85,86.1,86.4,1.26
2041-08-14,Neverland,307.75,40.0,51.1,1.79
2041-08-14,Rivendell,308.35,334.2,83.0,0.66
2041-08-14,Elysium,297.65,355.7,75.9,0.9
2041-08-14,Shangri-La,298.85,120.3,86.1,1.28
2041-08-14,Avalon,310.65,452.9,55.8,2.11
2041-08-14,Atlantis,297.25,104.9,60.2,1.35
2041-08-14,Camelot,304.75,432.0,71.1,0.83
2041-08-14,El Dorado,301.85,370.6,71.9,1.46
2041-08-14,Zion,296.85,86.1,86.4,1.26
2041-08-14,Eldoria,294.65,85.1,48.7,2.12
2041-08-14,Pandora,310.75,418.8,58.1,1.46
2041-08-14,Wakanda,297.35,85.3,84.9,1.59
2041-08-14,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-14,Narnia,294.85,212.3,51.2,0.91
2041-08-14,Elysium,297.65,355.7,75.9,0.9
2041-08-14,Arcadia,295.85,370.7,68.0,1.54
2041-08-14,Metropolis,298.85,103.7,65.9,0.61
2041-08-14,Asgard,307.75,324.8,56.3,1.55
2041-08-14,Shangri-La,298.85,120.3,86.1,1.28
2041-08-14,Olympus,298.65,159.4,86.1,1.17
2041-08-14,Arcadia,295.85,370.7,68.0,1.54
2041-08-14,Arcadia,295.85,370.7,68.0,1.54
2041-08-14,Metropolis,298.85,103.7,65.9,0.61
2041-08-14,Olympus,298.65,159.4,86.1,1.17
2041-08-14,Eldoria,294.65,85.1,48.7,2.12
2041-08-14,Starling City,297.45,240.0,72.8,1.79
2041-08-14,Winterfell,293.75,297.0,76.4,0.73
2041-08-14,Metropolis,298.85,103.7,65.9,0.61
2041-08-14,Rivendell,308.35,334.2,83.0,0.66
2041-08-14,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Gotham,305.15,49.7,54.9,2.23
2041-08-14,Valhalla,307.45,490.0,62.0,0.59
2041-08-14,Valhalla,307.45,490.0,62.0,0.59
2041-08-14,Shangri-La,298.85,120.3,86.1,1.28
2041-08-14,Elysium,297.65,355.7,75.9,0.9
2041-08-14,Winterfell,293.75,297.0,76.4,0.73
2041-08-14,El Dorado,301.85,370.6,71.9,1.46
2041-08-14,Narnia,294.85,212.3,51.2,0.91
2041-08-14,Dragonstone,303.54999999999995,28.2,83.9,1.59
2041-08-15,Elysium,305.95,282.1,63.8,1.28
2041-08-15,Shangri-La,310.35,305.4,55.7,1.97
2041-08-15,Avalon,309.75,314.6,88.4,1.41
2041-08-15,Hogsmeade,295.65,338.3,73.8,0.88
2041-08-15,Camelot,298.54999999999995,346.6,50.5,1.46
2041-08-15,El Dorado,306.45,79.1,48.5,1.1
2041-08-15,Zion,302.54999999999995,150.9,50.6,0.75
2041-08-15,Pandora,297.54999999999995,449.6,52.0,1.79
